Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B (δ15N coll),10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,1.1918207802702212,21.240434463608395
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.1051061163836156,19.68890031935047
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.114814213286713,19.794534715371046
combination_1_ABCD,B (δ15N coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3508647602397602,6.08542418403527
combination_1_ABCD,B (δ15N coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.38613109508554766,6.2337209747079125
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3953316530298873,6.920989745894201
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4271012262737261,7.475321680380198
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4921190859140855,8.543292529595089
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,1.1690183333333333,20.185045774248625
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,1.251829275358262,21.931844803269847
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,1.1361532405466697,20.98262187039939
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,1.1385387575757568,21.0919308054252
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,1.1075264873737365,20.315016165639076
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.4101043686868686,5.971250687572035
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.42139516452591774,5.4761482108555
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.4667194191356684,6.3717007390908815
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.3715389848484847,5.014804858558807
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.4566329191919191,6.760367200699903
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,1.1961401515151515,20.526032669340303
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,1.2647757294351722,22.190206552213333
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,1.1277622751199945,20.993984560936532
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.1129433181818176,20.85481037522632
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.1111120328282822,20.756504581549592
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,1.149072121212121,20.076788028886885
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,1.2108066324193556,21.414437306604732
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,1.1650088358467212,21.309503132724238
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.141664426767676,20.83784347023036
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.1014439040404034,19.974750187547357
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.42973191919191905,6.217686151868092
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.4562490133992979,6.155997902525963
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.4444279490565915,6.114846349754661
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.5243339116161618,7.184422833431684
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.4954638005050507,7.510643502250787
combination_1_ABCD,B (δ15N coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.3891457828282828,5.747435656748945
combination_1_ABCD,B (δ15N coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.4116958709473516,5.2750418106534696
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.4465459429726385,6.009258699711454
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.35835434090909085,4.6639215664807425
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.3936696060606061,5.979119430086246
combination_1_ABCD,B (δ15N coll),15,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.188538611111111,20.71852162008954
combination_1_ABCD,B (δ15N coll),15,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,1.2630506156584993,22.054447790925657
combination_1_ABCD,B (δ15N coll),15,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,1.1238486810589456,21.041644811739264
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.1045273055555547,20.511961023632644
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.1375577095959586,20.78168823886822
combination_1_ABCD,B (δ15N coll),15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.43531787878787886,6.323625461952142
combination_1_ABCD,B (δ15N coll),15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4673977645886575,6.187468688094436
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.46439728129700086,6.403097367224842
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.49441418181818203,6.693832802544454
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.5339926843434342,7.975061032364124
combination_1_ABCD,B (δ15N coll),20,KNN,B,δ15N coll,1.2869457843137253,21.367129171418647
combination_1_ABCD,B (δ15N coll),20,SVM,B,δ15N coll,1.3210810596072726,22.454605481210997
combination_1_ABCD,B (δ15N coll),20,RandomForest,B,δ15N coll,1.1358139495826838,20.54944097561023
combination_1_ABCD,B (δ15N coll),20,RandomForest_MICE,B,δ15N coll,1.162651147058823,21.133294707443405
combination_1_ABCD,B (δ15N coll),20,HybridKNN_RF,B,δ15N coll,1.1412468137254899,20.512699407000987
combination_1_ABCD,B (δ15N coll),20,KNN,AB,δ13C coll_δ15N coll,0.5322058823529412,8.750817203764575
combination_1_ABCD,B (δ15N coll),20,SVM,AB,δ13C coll_δ15N coll,0.5044105954621398,7.240349228418192
combination_1_ABCD,B (δ15N coll),20,RandomForest,AB,δ13C coll_δ15N coll,0.6095417439378715,9.339186218971978
