Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,SVM,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,1.1491446769361018,6.736569293859088
combination_2_ABCDE,A,15,RandomForest,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8441244745515553,4.697657444536623
combination_2_ABCDE,A,15,RandomForest_MICE,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8098655000000006,4.429480344902736
combination_2_ABCDE,A,15,HybridKNN_RF,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8706276071428591,4.864764624478438
combination_2_ABCDE,A,15,KNN,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.200728214285714,7.064373274923698
combination_2_ABCDE,A,15,SVM,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.2133330748794886,7.156847041041321
combination_2_ABCDE,A,15,RandomForest,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.0030264839311642,5.555950444233188
combination_2_ABCDE,A,15,RandomForest_MICE,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.03969692857143,5.80183079849059
combination_2_ABCDE,A,15,HybridKNN_RF,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.0874975714285724,6.0384394044356275
combination_2_ABCDE,A,20,KNN,A,δ13C coll,0.8986455320994793,5.017441341943465
combination_2_ABCDE,A,20,SVM,A,δ13C coll,0.9831093972823375,5.521884224496504
combination_2_ABCDE,A,20,RandomForest,A,δ13C coll,0.8423996274884183,4.503574653700825
combination_2_ABCDE,A,20,RandomForest_MICE,A,δ13C coll,0.8273096891266627,4.384042454319274
combination_2_ABCDE,A,20,HybridKNN_RF,A,δ13C coll,0.8524416194331982,4.564862790452091
combination_2_ABCDE,A,20,KNN,AB,δ13C coll_δ15N coll,1.0086499710815495,5.684540124188619
combination_2_ABCDE,A,20,SVM,AB,δ13C coll_δ15N coll,1.065286002297648,5.969120739142723
combination_2_ABCDE,A,20,RandomForest,AB,δ13C coll_δ15N coll,0.8866091611738882,4.680690165493648
combination_2_ABCDE,A,20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.7904582460960095,4.131868477607293
combination_2_ABCDE,A,20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.8966567784846731,4.75744444802678
combination_2_ABCDE,A,20,KNN,AC,δ13C coll_δ13C carb,0.8252192018507802,4.642624089079648
combination_2_ABCDE,A,20,SVM,AC,δ13C coll_δ13C carb,0.9989935766842682,5.628074656422419
combination_2_ABCDE,A,20,RandomForest,AC,δ13C coll_δ13C carb,0.8421742007542494,4.507479003949532
combination_2_ABCDE,A,20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.7993664618276451,4.263664756441802
combination_2_ABCDE,A,20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.8317313562753055,4.485579728973443
combination_2_ABCDE,A,20,KNN,AD,δ13C coll_δ18O carb,0.9171650665124345,5.10569144306846
combination_2_ABCDE,A,20,SVM,AD,δ13C coll_δ18O carb,0.9563328201469936,5.421529903189704
combination_2_ABCDE,A,20,RandomForest,AD,δ13C coll_δ18O carb,0.8468310652668137,4.516250716082245
combination_2_ABCDE,A,20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.8798395011567385,4.729632833540181
combination_2_ABCDE,A,20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.8617496153846156,4.647226819830496
combination_2_ABCDE,A,20,KNN,AE,δ13C coll_δ18O phos,0.891051648351648,4.979738400362358
combination_2_ABCDE,A,20,SVM,AE,δ13C coll_δ18O phos,0.9931102495128166,5.589112421399135
combination_2_ABCDE,A,20,RandomForest,AE,δ13C coll_δ18O phos,0.8453956723886614,4.4467032347855495
combination_2_ABCDE,A,20,RandomForest_MICE,AE,δ13C coll_δ18O phos,0.8389982663389247,4.407716034352856
combination_2_ABCDE,A,20,HybridKNN_RF,AE,δ13C coll_δ18O phos,0.8413543435511865,4.4299489188557
combination_2_ABCDE,A,20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.0390588635049158,5.950905443677737
combination_2_ABCDE,A,20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.075098489437989,6.08158176749851
combination_2_ABCDE,A,20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.9060306041423904,4.741927532817987
combination_2_ABCDE,A,20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.9263979988432623,4.859775229162009
combination_2_ABCDE,A,20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.9212449667437823,4.844021920009235
combination_2_ABCDE,A,20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.002197860034702,5.688588052966838
combination_2_ABCDE,A,20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.0233882848843527,5.81981672937636
combination_2_ABCDE,A,20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.8858848493587818,4.72213639001667
combination_2_ABCDE,A,20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.8907979916136508,4.767311042602161
combination_2_ABCDE,A,20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.8253393507807989,4.317946376288889
combination_2_ABCDE,A,20,KNN,ABE,δ13C coll_δ15N coll_δ18O phos,1.0384260989010987,5.882576256660212
combination_2_ABCDE,A,20,SVM,ABE,δ13C coll_δ15N coll_δ18O phos,1.08136712014943,6.085507150571171
combination_2_ABCDE,A,20,RandomForest,ABE,δ13C coll_δ15N coll_δ18O phos,0.9583256727518306,5.106141052503666
combination_2_ABCDE,A,20,RandomForest_MICE,ABE,δ13C coll_δ15N coll_δ18O phos,0.9444469346443028,5.0152440044254245
combination_2_ABCDE,A,20,HybridKNN_RF,ABE,δ13C coll_δ15N coll_δ18O phos,0.9543889661654132,5.105422175951349
combination_2_ABCDE,A,20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.8496945199537305,4.764139309826662
combination_2_ABCDE,A,20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.97345807059066,5.53784688733604
combination_2_ABCDE,A,20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.8251329257954556,4.4575683295957536
combination_2_ABCDE,A,20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.8425355219780231,4.545056959648969
combination_2_ABCDE,A,20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.8397736379410077,4.569754180512807
combination_2_ABCDE,A,20,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.842215601503759,4.743417335627938
combination_2_ABCDE,A,20,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.9978501024789488,5.645735943883679
combination_2_ABCDE,A,20,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.8647164012702475,4.675020028735981
combination_2_ABCDE,A,20,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.8415991931752478,4.479543882368818
combination_2_ABCDE,A,20,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.8831061798727589,4.776460264895596
combination_2_ABCDE,A,20,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.9207041208791207,5.120493008895439
combination_2_ABCDE,A,20,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.985593987514212,5.596786241769896
combination_2_ABCDE,A,20,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.8617521392530314,4.638290878889083
combination_2_ABCDE,A,20,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.8807896659919061,4.734540639709191
combination_2_ABCDE,A,20,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.9064069274146899,4.900663201124624
combination_2_ABCDE,A,20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.034120922498554,5.930364983879196
