Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.40531179653679567,2.0727977112788833
combination_2_ABCDE,A,20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.4142144660894659,2.1227519942295445
combination_2_ABCDE,A,20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.4011705061009018,2.0565386038424025
combination_2_ABCDE,A,20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.441131992308849,2.2534462731032847
combination_2_ABCDE,A,20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.4373447330447342,2.234077956939158
combination_2_ABCDE,A,20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.4302340187590188,2.197950852561541
combination_2_ABCDE,A,20,KNN,ABE,δ13C coll_δ15N coll_δ18O phos,0.4322826479076478,2.215588691800476
combination_2_ABCDE,A,20,SVM,ABE,δ13C coll_δ15N coll_δ18O phos,0.40966320322599525,2.0996607738067192
combination_2_ABCDE,A,20,RandomForest,ABE,δ13C coll_δ15N coll_δ18O phos,0.44811338634455256,2.2897729430474527
combination_2_ABCDE,A,20,RandomForest_MICE,ABE,δ13C coll_δ15N coll_δ18O phos,0.4400338383838398,2.252313264178124
combination_2_ABCDE,A,20,HybridKNN_RF,ABE,δ13C coll_δ15N coll_δ18O phos,0.43435315656565815,2.2241906092761305
combination_2_ABCDE,A,20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.39323484848484824,2.0139276388035787
combination_2_ABCDE,A,20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.37008998595371273,1.8977303211546026
combination_2_ABCDE,A,20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.4221434545772767,2.1575043648172048
combination_2_ABCDE,A,20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.425754401154402,2.175522956013766
combination_2_ABCDE,A,20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.4394525432900441,2.244198508824644
combination_2_ABCDE,A,20,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.41204924242424223,2.112182176069239
combination_2_ABCDE,A,20,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.3899532303726302,1.9998273185378543
combination_2_ABCDE,A,20,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.42992417105876635,2.199835224583243
combination_2_ABCDE,A,20,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.4570280483405503,2.3389369124126858
combination_2_ABCDE,A,20,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.4490908730158738,2.29643892054938
combination_2_ABCDE,A,20,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.41330122655122636,2.118989890248468
combination_2_ABCDE,A,20,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.39557080115786536,2.0272437920966495
combination_2_ABCDE,A,20,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.43882119428135435,2.2463037363326044
combination_2_ABCDE,A,20,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.44333169191919497,2.268127900307508
combination_2_ABCDE,A,20,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.4512151695526715,2.308321210112685
combination_2_ABCDE,A,20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.39660642135642066,2.031864142308704
